order,bill_to_name,customer_class,ship_date,part_number,description,license,ordered,shipped,price,extension,standard_cost,category,sub_category,city,state
2023-30822-00,TARGET DC 3806,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,211.00,211.00,13.15,"2,775.07",8.84,Bulk,Retail Packages,RIALTO,CA
2023-30821-00,TARGET DC 3804,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,228.00,228.00,13.15,"2,998.66",8.84,Bulk,Retail Packages,WEST JEFFERSON,OH
2023-30820-00,TARGET DC 3803,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,241.00,241.00,13.15,"3,169.63",8.84,Bulk,Retail Packages,TOPEKA,KS
2023-30819-00,TARGET DC 3802,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,164.00,164.00,13.15,"2,156.93",8.84,Bulk,Retail Packages,AMSTERDAM,NY
2023-30818-00,TARGET DC 3801,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,184.00,184.00,13.15,"2,419.97",8.84,Bulk,Retail Packages,MIDLOTHIAN,TX
2023-30817-00,TARGET DC 0594,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,224.00,224.00,13.15,"2,946.05",8.84,Bulk,Retail Packages,LUGOFF,SC
2023-30816-00,TARGET DC 0593,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,214.00,214.00,13.15,"2,814.53",8.84,Bulk,Retail Packages,SHAFTER,CA
2023-30815-00,TARGET DC 0590,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,181.00,181.00,13.15,"2,380.51",8.84,Bulk,Retail Packages,CEDAR FALLS,IA
2023-30814-00,TARGET DC 0589,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,163.00,163.00,13.15,"2,143.78",8.84,Bulk,Retail Packages,CHAMBERSBURG,PA
2023-30813-00,TARGET DC 0588,RETAIL,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,225.00,225.00,13.15,"2,959.20",8.84,Bulk,Retail Packages,PHOENIX,AZ
2023-30812-00,TARGET DC 0587,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,228.00,228.00,13.15,"2,998.66",8.84,Bulk,Retail Packages,GALESBURG,MI
2023-30811-00,TARGET DC 0580,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,184.00,184.00,13.15,"2,419.97",8.84,Bulk,Retail Packages,MADISON,AL
2023-30810-00,TARGET DC 0579,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,195.00,195.00,13.15,"2,564.64",8.84,Bulk,Retail Packages,WILTON,NY
2023-30809-00,TARGET DC 0578,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,244.00,244.00,13.15,"3,209.09",8.84,Bulk,Retail Packages,TYLER,TX
2023-30808-00,TARGET DC 0560,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,188.00,188.00,13.15,"2,472.58",8.84,Bulk,Retail Packages,STUARTS DRAFT,VA
2023-30807-00,TARGET DC 0559,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,190.00,190.00,13.15,"2,498.88",8.84,Bulk,Retail Packages,INDIANAPOLIS,IN
2023-30806-00,TARGET DC 0558,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,203.00,203.00,13.15,"2,669.86",8.84,Bulk,Retail Packages,ALBANY,OR
2023-30805-00,TARGET DC 0557,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,197.00,197.00,13.15,"2,590.94",8.84,Bulk,Retail Packages,OCONOMOWOC,WI
2023-30804-00,TARGET DC 0556,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,209.00,209.00,13.15,"2,748.77",8.84,Bulk,Retail Packages,TIFTON,GA
2023-30803-00,TARGET DC 0555,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,224.00,224.00,13.15,"2,946.05",8.84,Bulk,Retail Packages,WOODLAND,CA
2023-30802-00,TARGET DC 0554,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,188.00,188.00,13.15,"2,472.58",8.84,Bulk,Retail Packages,PUEBLO,CO
2023-30800-00,TARGET DC 0553,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,134.00,134.00,13.15,"1,762.37",8.84,Bulk,Retail Packages,FONTANA,CA
2023-30799-00,TARGET DC 0551,GROCERY,8/1/2023,95012,TARGET - Favorite Day - Apple Pie Filled Cookie,N/A,142.00,142.00,13.15,"1,867.58",8.84,Bulk,Retail Packages,FRIDLEY,MN
2023-30764-00,LEESE ENTERPRISES INT'L.,OTHER,8/8/2023,78607L,Pop Candy MINI HALLOWEEN CHOCOLATE COOKIE HOUSE KIT 6/Cs LEESE,N/A,"1,910.00","1,910.00",6.22,"11,872.56",5.47,Structure Kits,Structure Kits NL,BRAMPTON,ON
2023-30759-00,LIPARI FOODS INC.,DISTRIBUTOR,8/18/2023,77216,Pop Candy Halloween Graveyard Kit - 6/Case,N/A,48.00,48.00,19.15,919.30,14.10,Structure Kits,Structure Kits NL,WARREN,MI
2023-30759-00,LIPARI FOODS INC.,DISTRIBUTOR,8/18/2023,77616,Pop Candy Halloween MONSTER Kit - 6/Case,N/A,47.00,47.00,18.12,851.64,11.76,Structure Kits,Structure Kits NL,WARREN,MI
2023-30759-00,LIPARI FOODS INC.,DISTRIBUTOR,8/18/2023,79256,Pop Candy Halloween House Kit - 6/Case,N/A,16.00,16.00,23.18,370.94,12.40,Structure Kits,Structure Kits NL,WARREN,MI
2023-30759-00,LIPARI FOODS INC.,DISTRIBUTOR,8/18/2023,77620,Pop Candy Halloween Witches Brew Kit - 6/Case,N/A,34.00,34.00,18.12,616.08,12.63,Structure Kits,Structure Kits NL,WARREN,MI
2023-30599-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,57.00,57.00,15.46,880.99,9.83,Structure Kits,Structure Kits NL,NEW BRAUNFELS,TX
2023-30599-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,87.00,87.00,16.49,"1,434.46",12.76,Structure Kits,Structure Kits Licensed,NEW BRAUNFELS,TX
2023-30598-00,WAL*MART STORES INC.,GROCERY,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,53.00,53.00,15.46,819.17,9.83,Structure Kits,Structure Kits NL,MOUNT PLEASANT,IA
2023-30598-00,WAL*MART STORES INC.,GROCERY,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,56.00,56.00,16.49,923.33,12.76,Structure Kits,Structure Kits Licensed,MOUNT PLEASANT,IA
2023-30597-00,WAL*MART STORES INC.,RETAIL,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,90.00,90.00,15.46,"1,391.04",9.83,Structure Kits,Structure Kits NL,APPLE VALLEY,CA
2023-30597-00,WAL*MART STORES INC.,RETAIL,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,91.00,91.00,16.49,"1,500.41",12.76,Structure Kits,Structure Kits Licensed,APPLE VALLEY,CA
2023-30596-00,WAL*MART STORES INC.,RETAIL,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,46.00,46.00,15.46,710.98,9.83,Structure Kits,Structure Kits NL,SHELBY,NC
2023-30596-00,WAL*MART STORES INC.,RETAIL,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,78.00,78.00,16.49,"1,286.06",12.76,Structure Kits,Structure Kits Licensed,SHELBY,NC
2023-30593-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,29.00,29.00,15.46,448.22,9.83,Structure Kits,Structure Kits NL,SEARCY,AR
2023-30593-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,50.00,50.00,16.49,824.40,12.76,Structure Kits,Structure Kits Licensed,SEARCY,AR
2023-30591-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,49.00,49.00,15.46,757.34,9.83,Structure Kits,Structure Kits NL,SEYMOUR,IN
2023-30591-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,90.00,90.00,16.49,"1,483.92",12.76,Structure Kits,Structure Kits Licensed,SEYMOUR,IN
2023-30585-00,WAL*MART STORES INC.,RETAIL,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,51.00,51.00,15.46,788.26,9.83,Structure Kits,Structure Kits NL,SEALY,TX
2023-30585-00,WAL*MART STORES INC.,RETAIL,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,73.00,73.00,16.49,"1,203.62",12.76,Structure Kits,Structure Kits Licensed,SEALY,TX
2023-30583-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,44.00,44.00,15.46,680.06,9.83,Structure Kits,Structure Kits NL,PALESTINE,TX
2023-30583-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,61.00,61.00,16.49,"1,005.77",12.76,Structure Kits,Structure Kits Licensed,PALESTINE,TX
2023-30581-00,WAL*MART STORES INC.,RETAIL,8/24/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,42.00,42.00,15.46,649.15,9.83,Structure Kits,Structure Kits NL,MT. CRAWFORD,VA
2023-30581-00,WAL*MART STORES INC.,RETAIL,8/24/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,74.00,74.00,16.49,"1,220.11",12.76,Structure Kits,Structure Kits Licensed,MT. CRAWFORD,VA
2023-30580-00,WAL*MART STORES INC.,GROCERY,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,70.00,70.00,15.46,"1,081.92",9.83,Structure Kits,Structure Kits NL,LOVELAND,CO
2023-30580-00,WAL*MART STORES INC.,GROCERY,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,78.00,78.00,16.49,"1,286.06",12.76,Structure Kits,Structure Kits Licensed,LOVELAND,CO
2023-30578-00,WAL*MART STORES INC.,RETAIL,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,56.00,56.00,15.46,865.54,9.83,Structure Kits,Structure Kits NL,GRANTSVILLE,UT
2023-30578-00,WAL*MART STORES INC.,RETAIL,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,65.00,65.00,16.49,"1,071.72",12.76,Structure Kits,Structure Kits Licensed,GRANTSVILLE,UT
2023-30576-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,34.00,34.00,15.46,525.50,9.83,Structure Kits,Structure Kits NL,ALACHUA,FL
2023-30576-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,65.00,65.00,16.49,"1,071.72",12.76,Structure Kits,Structure Kits Licensed,ALACHUA,FL
2023-30572-00,WAL*MART STORES INC.,RETAIL,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,61.00,61.00,15.46,942.82,9.83,Structure Kits,Structure Kits NL,SPRING VALLEY,IL
2023-30572-00,WAL*MART STORES INC.,RETAIL,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,87.00,87.00,16.49,"1,434.46",12.76,Structure Kits,Structure Kits Licensed,SPRING VALLEY,IL
2023-30571-00,WAL*MART STORES INC.,RETAIL,8/24/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,60.00,60.00,15.46,927.36,9.83,Structure Kits,Structure Kits NL,SMYRNA,DE
2023-30571-00,WAL*MART STORES INC.,RETAIL,8/24/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,83.00,83.00,16.49,"1,368.50",12.76,Structure Kits,Structure Kits Licensed,SMYRNA,DE
2023-30569-00,WAL*MART STORES INC.,GROCERY,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,62.00,62.00,15.46,958.27,9.83,Structure Kits,Structure Kits NL,HERMISTON,OR
2023-30569-00,WAL*MART STORES INC.,GROCERY,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,68.00,68.00,16.49,"1,121.18",12.76,Structure Kits,Structure Kits Licensed,HERMISTON,OR
2023-30566-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,33.00,33.00,15.46,510.05,9.83,Structure Kits,Structure Kits NL,BROOKSVILLE,FL
2023-30566-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,65.00,65.00,16.49,"1,071.72",12.76,Structure Kits,Structure Kits Licensed,BROOKSVILLE,FL
2023-30565-00,WAL*MART STORES INC.,GROCERY,8/24/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,69.00,69.00,15.46,"1,066.46",9.83,Structure Kits,Structure Kits NL,WOODLAND,PA
2023-30565-00,WAL*MART STORES INC.,GROCERY,8/24/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,90.00,90.00,16.49,"1,483.92",12.76,Structure Kits,Structure Kits Licensed,WOODLAND,PA
2023-30564-00,WAL*MART STORES INC.,RETAIL,8/24/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,61.00,61.00,15.46,942.82,9.83,Structure Kits,Structure Kits NL,TOBYHANNA,PA
2023-30564-00,WAL*MART STORES INC.,RETAIL,8/24/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,74.00,74.00,16.49,"1,220.11",12.76,Structure Kits,Structure Kits Licensed,TOBYHANNA,PA
2023-30563-00,WAL*MART STORES INC.,RETAIL,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,53.00,53.00,15.46,819.17,9.83,Structure Kits,Structure Kits NL,ST JAMES,MO
2023-30563-00,WAL*MART STORES INC.,RETAIL,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,63.00,63.00,16.49,"1,038.74",12.76,Structure Kits,Structure Kits Licensed,ST JAMES,MO
2023-30552-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,36.00,36.00,15.46,556.42,9.83,Structure Kits,Structure Kits NL,BROOKHAVEN,MS
2023-30552-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,54.00,54.00,16.49,890.35,12.76,Structure Kits,Structure Kits Licensed,BROOKHAVEN,MS
2023-30551-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,67.00,67.00,15.46,"1,035.55",9.83,Structure Kits,Structure Kits NL,RAYMOND,NH
2023-30551-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,79.00,79.00,16.49,"1,302.55",12.76,Structure Kits,Structure Kits Licensed,RAYMOND,NH
2023-30549-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,32.00,32.00,15.46,494.59,9.83,Structure Kits,Structure Kits NL,HOPE MILLS,NC
2023-30549-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,64.00,64.00,16.49,"1,055.23",12.76,Structure Kits,Structure Kits Licensed,HOPE MILLS,NC
2023-30548-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,53.00,53.00,15.46,819.17,9.83,Structure Kits,Structure Kits NL,OTTAWA,KS
2023-30548-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,68.00,68.00,16.49,"1,121.18",12.76,Structure Kits,Structure Kits Licensed,OTTAWA,KS
2023-30541-00,WAL*MART STORES INC.,GROCERY,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,62.00,62.00,15.46,958.27,9.83,Structure Kits,Structure Kits NL,PORTERVILLE,CA
2023-30541-00,WAL*MART STORES INC.,GROCERY,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,81.00,81.00,16.49,"1,335.53",12.76,Structure Kits,Structure Kits Licensed,PORTERVILLE,CA
2023-30536-00,WAL*MART STORES INC.,RETAIL,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,40.00,40.00,15.46,618.24,9.83,Structure Kits,Structure Kits NL,FT PIERCE,FL
2023-30536-00,WAL*MART STORES INC.,RETAIL,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,53.00,53.00,16.49,873.86,12.76,Structure Kits,Structure Kits Licensed,FT PIERCE,FL
2023-30535-00,WAL*MART STORES INC.,GROCERY,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,53.00,53.00,15.46,819.17,9.83,Structure Kits,Structure Kits NL,RED BLUFF,CA
2023-30535-00,WAL*MART STORES INC.,GROCERY,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,80.00,80.00,16.49,"1,319.04",12.76,Structure Kits,Structure Kits Licensed,RED BLUFF,CA
2023-30534-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,56.00,56.00,15.46,865.54,9.83,Structure Kits,Structure Kits NL,COLDWATER,MI
2023-30534-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,101.00,101.00,16.49,"1,665.29",12.76,Structure Kits,Structure Kits Licensed,COLDWATER,MI
2023-30530-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,35.00,35.00,15.46,540.96,9.83,Structure Kits,Structure Kits NL,MIDWAY,TN
2023-30530-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,61.00,61.00,16.49,"1,005.77",12.76,Structure Kits,Structure Kits Licensed,MIDWAY,TN
2023-30529-00,WAL*MART STORES INC.,RETAIL,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,58.00,58.00,15.46,896.45,9.83,Structure Kits,Structure Kits NL,BEAVER DAM,WI
2023-30529-00,WAL*MART STORES INC.,RETAIL,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,68.00,68.00,16.49,"1,121.18",12.76,Structure Kits,Structure Kits Licensed,BEAVER DAM,WI
2023-30528-00,WAL*MART STORES INC.,GROCERY,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,63.00,63.00,15.46,973.73,9.83,Structure Kits,Structure Kits NL,HOPKINSVILLE,KY
2023-30528-00,WAL*MART STORES INC.,GROCERY,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,76.00,76.00,16.49,"1,253.09",12.76,Structure Kits,Structure Kits Licensed,HOPKINSVILLE,KY
2023-30526-00,WAL*MART STORES INC.,GROCERY,8/24/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,63.00,63.00,15.46,973.73,9.83,Structure Kits,Structure Kits NL,MARCY,NY
2023-30526-00,WAL*MART STORES INC.,GROCERY,8/24/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,73.00,73.00,16.49,"1,203.62",12.76,Structure Kits,Structure Kits Licensed,MARCY,NY
2023-30525-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,35.00,35.00,15.46,540.96,9.83,Structure Kits,Structure Kits NL,SUTHERLAND,VA
2023-30525-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,55.00,55.00,16.49,906.84,12.76,Structure Kits,Structure Kits Licensed,SUTHERLAND,VA
2023-30523-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,66.00,66.00,15.46,"1,020.10",9.83,Structure Kits,Structure Kits NL,MENOMONIE,WI
2023-30523-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,78.00,78.00,16.49,"1,286.06",12.76,Structure Kits,Structure Kits Licensed,MENOMONIE,WI
2023-30521-00,WAL*MART STORES INC.,GROCERY,8/21/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,56.00,56.00,15.46,865.54,9.83,Structure Kits,Structure Kits NL,SANGER,TX
2023-30521-00,WAL*MART STORES INC.,GROCERY,8/21/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,75.00,75.00,16.49,"1,236.60",12.76,Structure Kits,Structure Kits Licensed,SANGER,TX
2023-30520-00,WAL*MART STORES INC.,GROCERY,8/24/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,31.00,31.00,15.46,479.14,9.83,Structure Kits,Structure Kits NL,DOUGLAS,GA
2023-30520-00,WAL*MART STORES INC.,GROCERY,8/24/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,53.00,53.00,16.49,873.86,12.76,Structure Kits,Structure Kits Licensed,DOUGLAS,GA
2023-30519-00,WAL*MART STORES INC.,GROCERY,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,58.00,58.00,15.46,896.45,9.83,Structure Kits,Structure Kits NL,GROVE CITY,OH
2023-30519-00,WAL*MART STORES INC.,GROCERY,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,98.00,98.00,16.49,"1,615.82",12.76,Structure Kits,Structure Kits Licensed,GROVE CITY,OH
2023-30516-00,WAL*MART STORES INC.,RETAIL,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,51.00,51.00,15.46,788.26,9.83,Structure Kits,Structure Kits NL,CULLMAN,AL
2023-30516-00,WAL*MART STORES INC.,RETAIL,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,78.00,78.00,16.49,"1,286.06",12.76,Structure Kits,Structure Kits Licensed,CULLMAN,AL
2023-30514-00,WAL*MART STORES INC.,RETAIL,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,54.00,54.00,15.46,834.62,9.83,Structure Kits,Structure Kits NL,BENTONVILLE,AR
2023-30514-00,WAL*MART STORES INC.,RETAIL,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,68.00,68.00,16.49,"1,121.18",12.76,Structure Kits,Structure Kits Licensed,BENTONVILLE,AR
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12199,Frosty the Snowman Gingerbread House Kit - 6/Case,Universal,130.00,130.00,23.18,"3,013.92",12.59,Structure Kits,Structure Kits Licensed,GREEN BAY,WI
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12627,Holiday Gingerbread House,N/A,125.00,125.00,17.64,"2,205.00",11.89,Structure Kits,Structure Kits NL,GREEN BAY,WI
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12021,Play-Doh Gingerbread House Kit - 6/Case,Hasbro,92.00,92.00,23.18,"2,132.93",12.58,Structure Kits,Structure Kits Licensed,GREEN BAY,WI
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12155,Candyland Gingerbread House Kit - 6/Case,Hasbro,92.00,92.00,23.18,"2,132.93",12.15,Structure Kits,Structure Kits Licensed,GREEN BAY,WI
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12272,PEZ - MINI Gingerbread House Kit - 14/Case,PEZ,45.00,45.00,21.73,977.76,11.34,Structure Kits,Structure Kits Licensed,GREEN BAY,WI
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12262,Pop Candy - MINI Holiday Gingerbread House Kit - 14/Case,N/A,45.00,45.00,21.73,977.76,11.90,Structure Kits,Structure Kits NL,GREEN BAY,WI
2023-30511-00,EILLIEN'S CANDIES,OTHER,8/31/2023,12146,Elf on the Shelf - MINI Gingerbread House Kit - 14/Case,CCAB,45.00,45.00,21.73,977.76,11.34,Structure Kits,Structure Kits Licensed,GREEN BAY,WI
2023-30210-00,WAL*MART STORES INC.,GROCERY,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,64.00,64.00,15.46,989.18,9.83,Structure Kits,Structure Kits NL,BUCKEYE,AZ
2023-30210-00,WAL*MART STORES INC.,GROCERY,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,77.00,77.00,16.49,"1,269.58",12.76,Structure Kits,Structure Kits Licensed,BUCKEYE,AZ
2023-30208-00,WAL*MART STORES INC.,GROCERY,8/23/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,32.00,32.00,15.46,494.59,9.83,Structure Kits,Structure Kits NL,LA GRANGE,GA
2023-30208-00,WAL*MART STORES INC.,GROCERY,8/23/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,64.00,64.00,16.49,"1,055.23",12.76,Structure Kits,Structure Kits Licensed,LA GRANGE,GA
2023-30207-00,WAL*MART STORES INC.,GROCERY,8/17/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,61.00,61.00,15.46,942.82,9.83,Structure Kits,Structure Kits NL,PLAINVIEW,TX
2023-30207-00,WAL*MART STORES INC.,GROCERY,8/17/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,64.00,64.00,16.49,"1,055.23",12.76,Structure Kits,Structure Kits Licensed,PLAINVIEW,TX
2023-30206-00,WAL*MART STORES INC.,GROCERY,8/22/2023,78614W,Dirt Cups Cookie Decorating Kit 6/Case,N/A,46.00,46.00,15.46,710.98,9.83,Structure Kits,Structure Kits NL,OPELOUSAS,LA
2023-30206-00,WAL*MART STORES INC.,GROCERY,8/22/2023,79621W,Play-Doh Halloween Cookie Decorating Kit - 6/Case,Hasbro,56.00,56.00,16.49,923.33,12.76,Structure Kits,Structure Kits Licensed,OPELOUSAS,LA
